sigma,seed,agent,cost,harm,effort,w_mean,g_mean,floor_frac
1.0,17,A1,0.045623090261409135,0.029547365790100928,0.16075724471308206,1.0,0.9555099682112267,0.0
1.0,18,A1,0.04591615855602145,0.030018986376031048,0.15897172179990401,1.0,0.9977083479879043,0.0
1.0,19,A1,0.04120803029698154,0.02683270112546344,0.143753291715181,1.0,1.1427725211742386,0.0
1.0,20,A1,0.050748552214537036,0.0342832185560814,0.16465333658455636,1.0,0.9760929531561123,0.0
1.0,21,A1,0.03917887736356809,0.024756129897578378,0.1442274746598971,1.0,1.11272992813218,0.0
1.0,22,A1,0.03936282900042705,0.02546854885709924,0.13894280143327808,1.0,1.063417605476976,0.0
1.0,23,A1,0.028481340295201413,0.01471790271289443,0.13763437582306984,1.0,1.0455809183663003,0.0
1.0,24,A1,0.04022446718759348,0.025198647117482688,0.15025820070110793,1.0,1.0332911526750854,0.0
1.0,25,A1,0.03048234026957984,0.015877127149750193,0.1460521311982965,1.0,1.0366313622551335,0.0
1.0,26,A1,0.04463943961121782,0.027629752720427368,0.17009686890790457,1.0,0.9884240398308135,0.0
1.0,27,A1,0.03815552540424537,0.02274848664858435,0.1540703875566102,1.0,1.0058598612233254,0.0
1.0,28,A1,0.03849047306035598,0.024450624852318005,0.14039848208037975,1.0,1.0500339713737283,0.0
1.0,29,A1,0.03697365009871161,0.02289626337113775,0.14077386727573862,1.0,1.0291909640546286,0.0
1.0,0,A2,0.04431456535975765,0.037322779270274296,0.06991786089483353,0.05187061361203349,1.1568997729603812,0.0
1.0,1,A2,0.040594050506320964,0.03394754476817405,0.06646505738146916,0.05339334531169725,1.1342348384767087,0.0
1.0,2,A2,0.03945098448638891,0.03295436805841863,0.06496616427970277,0.05287221776880043,1.1740185166765111,0.0
1.0,3,A2,0.04443450486121963,0.03771900334890851,0.06715501512311121,0.06352797162488703,1.115900380096261,0.0
1.0,4,A2,0.05003913683225428,0.0430119356348186,0.07027201197435673,0.06767259928306588,1.1929377364621692,0.0
1.0,5,A2,0.03766816432472385,0.031139415107500908,0.06528749217222944,0.06124880539827002,1.1416694949008774,0.0
1.0,6,A2,0.027795976718276213,0.022079180760519616,0.05716795957756597,0.03437465435022918,1.1345604296202063,0.0
1.0,7,A2,0.03677550906578437,0.030595177571934317,0.06180331493850051,0.044966322990044785,1.106798437062381,0.0
1.0,8,A2,0.027411756221554975,0.021392275827283848,0.06019480394271126,0.028263692478643854,1.1371584825584387,0.0
1.0,9,A2,0.05151568741208432,0.04444968738039455,0.0706600003168977,0.07866306931968392,1.1940268345672491,0.0
1.0,10,A2,0.04997354794480526,0.042938389733324374,0.07035158211480888,0.0811793097590754,1.163571384861764,0.0
1.0,11,A2,0.0401314282615516,0.033424494362213876,0.06706933899337722,0.057698483003398686,1.126307877468044,0.0
1.0,12,A2,0.027074661674132704,0.021255312271650506,0.05819349402482199,0.0326432538957045,1.1222975716303873,0.0
1.0,13,A2,0.050504479127178925,0.043492418303679135,0.0701206082349979,0.08011754486468221,1.1627625229646872,0.0
1.0,14,A2,0.0519565471224182,0.04453615549608178,0.07420391626336421,0.0664600114548214,1.1394115356499857,0.0
1.0,15,A2,0.05662079303995679,0.04949108376944822,0.07129709270508572,0.0832425460645328,1.1834185461242528,0.0
1.0,16,A2,0.03919375868895052,0.03278893370732101,0.06404824981629509,0.05505943698687447,1.1490476836939139,0.0
1.0,17,A2,0.04728932767844768,0.0406157117860929,0.06673615892354783,0.08021938769093372,1.1207756760016319,0.0
1.0,18,A2,0.049868903754116005,0.04274651700849059,0.07122386745625416,0.06783787034800755,1.143352896888715,0.0
1.0,19,A2,0.04189209795239271,0.03523958966874957,0.06652508283643135,0.047955172153934286,1.1991409999616451,0.0
1.0,20,A2,0.05489065310414588,0.047903719589367864,0.06986933514778013,0.08162765503590663,1.1588914490641065,0.0
1.0,21,A2,0.04079155512879155,0.03421364976325878,0.06577905365532767,0.05692032994259923,1.2279747598851751,0.0
1.0,22,A2,0.03945986798311264,0.033362556690958924,0.06097311292153721,0.06490186062967425,1.1690721201422256,0.0
1.0,23,A2,0.02972811272613955,0.02406516253821368,0.05662950187925869,0.047904834844388976,1.1367319188112113,0.0
1.0,24,A2,0.043107825845429965,0.03626496748561083,0.06842858359819132,0.06621982405171861,1.1331256232685156,0.0
1.0,25,A2,0.030339869225713308,0.024148766894951147,0.06191102330762159,0.04114276182981884,1.149458774876468,0.0
1.0,26,A2,0.049001581018470755,0.04169875955979774,0.07302821458673021,0.06103194048427782,1.1379376883633272,0.0
1.0,27,A2,0.037056397152246706,0.030684961809977856,0.06371435342268848,0.055076736928370236,1.146860468668026,0.0
1.0,28,A2,0.03784325692772898,0.031517317672014114,0.06325939255714866,0.050221868127635745,1.1140348259342094,0.0
1.0,29,A2,0.0354916918888569,0.029576640277133377,0.05915051611723519,0.05490438350216464,1.1296063701265382,0.0
1.0,0,A3,0.043884449661380553,0.03435267660923938,0.09531773052141176,0.41690402194573395,1.152090682754018,0.0
1.0,1,A3,0.0401550088844866,0.030995484531342293,0.0915952435314431,0.4249314441151192,1.1265522326066097,0.0
1.0,2,A3,0.038583287764765384,0.029543156040591986,0.09040131724173402,0.41384269705800014,1.1593928919946215,0.0
1.0,3,A3,0.04373924932095933,0.03458336274562628,0.09155886575333046,0.4504764622517042,1.1022888644303828,0.0
1.0,4,A3,0.0504598851176015,0.041204299742654445,0.09255585374947058,0.4238685215292573,1.203723026489155,0.0
1.0,5,A3,0.03663064228440914,0.027621995282473583,0.09008647001935556,0.44926037493959914,1.1446158436741527,0.0
1.0,6,A3,0.028949251667490107,0.020266922216348036,0.0868232945114207,0.5103113539202777,1.143682408411567,0.0
1.0,7,A3,0.03679775705733863,0.027917657377689403,0.08880099679649225,0.46318890862560796,1.0978641431824412,0.0
1.0,8,A3,0.02786077203203648,0.019161510660518778,0.08699261371517701,0.4861942388020099,1.1524772222389672,0.0
1.0,9,A3,0.05002874032376996,0.04083934339354549,0.0918939693022447,0.3915775952289392,1.179432994117512,0.0
1.0,10,A3,0.04945835081525432,0.040197432275490406,0.09260918539763911,0.41096822994140936,1.1733079431318845,0.0
1.0,11,A3,0.03995182675717801,0.030525150106937165,0.09426676650240844,0.46445438320763216,1.1162481963865862,0.0
1.0,12,A3,0.02807281649179761,0.019111485304840137,0.0896133118695747,0.49621357169472485,1.1003530866132234,0.0
1.0,13,A3,0.049405908587641954,0.04006737919282923,0.09338529394812724,0.41859200728633983,1.1575728129749245,0.0
1.0,14,A3,0.04981818057342061,0.0398843818077344,0.09933798765686215,0.4298861442288654,1.1421687367397837,0.0
1.0,15,A3,0.05644958810813537,0.04727264185503749,0.09176946253097884,0.40566993218818853,1.206756523058238,0.0
1.0,16,A3,0.03884971863962538,0.02982569136160091,0.0902402727802447,0.4334876384930091,1.1296355000852636,0.0
1.0,17,A3,0.046840805346286624,0.03791006772639606,0.08930737619890561,0.4014587998850736,1.1171206803152778,0.0
1.0,18,A3,0.04925460552196116,0.039891148898933415,0.09363456623027744,0.42322998103376197,1.141034548708408,0.0
1.0,19,A3,0.041988112583955836,0.03281972653525758,0.09168386048698257,0.4621351907124997,1.2146299957782216,0.0
1.0,20,A3,0.05406766823196003,0.04504848922518971,0.09019179006770313,0.40045364609029493,1.1685788355573858,0.0
1.0,21,A3,0.0398694450642039,0.03105160516269883,0.08817839901505073,0.4419484507565339,1.2208739963634274,0.0
1.0,22,A3,0.03943259772094796,0.030822727419750146,0.08609870301197813,0.4698999577987592,1.1674957476985552,0.0
1.0,23,A3,0.02967746088383117,0.02110994558785269,0.08567515295978481,0.5011078316804426,1.1309384830584026,0.0
1.0,24,A3,0.04238824998371907,0.03311307975339336,0.09275170230325709,0.4528338515179483,1.1396981447779317,0.0
1.0,25,A3,0.029933640130590206,0.020736367302145037,0.09197272828445169,0.4908029875876221,1.1240453439946505,0.0
1.0,26,A3,0.04714558320544613,0.03723974024839689,0.0990584295704924,0.42027111831015,1.1257305258990116,0.0
1.0,27,A3,0.036993650663840597,0.028048997251128728,0.08944653412711864,0.44064105164757994,1.1375035307553774,0.0
1.0,28,A3,0.03831490608000603,0.029321580725307526,0.08993325354698507,0.4956683293828926,1.116227511868573,0.0
1.0,29,A3,0.03607257561687294,0.027346440601948744,0.08726135014924193,0.4954807934500538,1.1340304649073036,0.0
1.5,0,R,0.04483244296530671,0.03798422115610971,0.06848221809197004,nan,nan,nan
1.5,1,R,0.041145828975504506,0.034634011473765124,0.06511817501739382,nan,nan,nan
1.5,2,R,0.03986176818591134,0.033490226715996954,0.06371541469914387,nan,nan,nan
1.5,3,R,0.04495909504809696,0.038462952016899435,0.0649614303119753,nan,nan,nan
1.5,4,R,0.05042596460707471,0.04364988172357114,0.06776082883503563,nan,nan,nan
1.5,5,R,0.03812105870022789,0.03182442481522021,0.06296633885007683,nan,nan,nan
1.5,6,R,0.027869493728371254,0.022249117766953735,0.05620375961417519,nan,nan,nan
1.5,7,R,0.037164715536556585,0.031203520822968903,0.05961194713587678,nan,nan,nan
1.5,8,R,0.027577437490985415,0.021590289360321337,0.059871481306640766,nan,nan,nan
1.5,9,R,0.05260628970114343,0.04580240684958923,0.06803882851554198,nan,nan,nan
1.5,10,R,0.05067620214350274,0.04389321438924065,0.0678298775426209,nan,nan,nan
1.5,11,R,0.04027127474881056,0.033777125630780974,0.06494149118029581,nan,nan,nan
1.5,12,R,0.027399494615225697,0.0216830124924901,0.057164821227355986,nan,nan,nan
1.5,13,R,0.05099587425415718,0.04429101526199222,0.06704858992164953,nan,nan,nan
1.5,14,R,0.052816308102548455,0.04562121411189365,0.07195093990654809,nan,nan,nan
1.5,15,R,0.05707777344859655,0.05015830002349357,0.06919473425102977,nan,nan,nan
1.5,16,R,0.03961635221512756,0.03339179746509815,0.06224554750029415,nan,nan,nan
1.5,17,R,0.0475937136367703,0.04118537334776854,0.0640834028900176,nan,nan,nan
1.5,18,R,0.05040803612579068,0.04346635497850177,0.06941681147288908,nan,nan,nan
1.5,19,R,0.04232884562591614,0.035782909561117265,0.0654593606479888,nan,nan,nan
1.5,20,R,0.05551970095641656,0.04878146359376114,0.06738237362655423,nan,nan,nan
1.5,21,R,0.04113496791265125,0.034680287046359656,0.0645468086629159,nan,nan,nan
1.5,22,R,0.03986422594078809,0.033927718851900365,0.05936507088887725,nan,nan,nan
1.5,23,R,0.030004476349638272,0.02445776719614839,0.0554670915348988,nan,nan,nan
1.5,24,R,0.04347500193405997,0.03692185892306394,0.0655314301099603,nan,nan,nan
1.5,25,R,0.030648934146713994,0.024585431310553883,0.060635028361601125,nan,nan,nan
1.5,26,R,0.049951398895436844,0.04289662484660021,0.07054774048836633,nan,nan,nan
1.5,27,R,0.03743291928801874,0.031239820146229745,0.06193099141788994,nan,nan,nan
1.5,28,R,0.03818412153308033,0.03204797104456787,0.06136150488512458,nan,nan,nan
1.5,29,R,0.03622503052973854,0.03049073009154404,0.057343004381945034,nan,nan,nan
1.5,0,A1,0.052207020630102824,0.03007671573679621,0.22130304893306613,1.0,1.0554420970274612,0.0
1.5,1,A1,0.0446320787417471,0.023527336452095163,0.21104742289651943,1.0,1.0142316527462767,0.0
1.5,2,A1,0.04668670278848795,0.025245312219061934,0.21441390569426017,1.0,1.0440930948143687,0.0
1.5,3,A1,0.04907176908615923,0.026907733903291334,0.2216403518286789,1.0,0.9842745883838474,0.0
1.5,4,A1,0.056458557252717326,0.034944402962754875,0.21514154289962453,1.0,1.0632049538866584,0.0
1.5,5,A1,0.04416876121073861,0.023300373204870033,0.20868388005868574,1.0,0.9890784654966415,0.0
1.5,6,A1,0.03744375512022434,0.017609282595339747,0.19834472524884594,1.0,1.021202338413921,0.0
1.5,7,A1,0.04552747882423386,0.02547742124656584,0.20050057577668012,1.0,1.0449334031259592,0.0
1.5,8,A1,0.0342443866916137,0.014949352223204006,0.19295034468409686,1.0,1.048611591799531,0.0
1.5,9,A1,0.054778214389034824,0.03348139954975336,0.21296814839281458,1.0,1.0737749036681847,0.0
1.5,10,A1,0.05359411220189214,0.03370002975684542,0.19894082445046718,1.0,1.071424593307198,0.0
1.5,11,A1,0.04443916709422348,0.022870541626514338,0.21568625467709138,1.0,1.0100215453771675,0.0
1.5,12,A1,0.03483210941058697,0.01556866049442126,0.19263448916165707,1.0,1.0564431059426607,0.0
1.5,13,A1,0.05460948552193925,0.03283872226744058,0.21770763254498668,1.0,1.0121614077653254,0.0
1.5,14,A1,0.05147355020841019,0.02951908080707189,0.219544694013383,1.0,1.0337375387022218,0.0
1.5,15,A1,0.06152081100931463,0.039884258103658456,0.21636552905656173,1.0,1.0176001015589302,0.0
1.5,16,A1,0.0469354233057723,0.025119390486192453,0.2181603281957985,1.0,1.0498626620778857,0.0
1.5,17,A1,0.0555845304919967,0.03450595216153852,0.21078578330458178,1.0,1.022159732431242,0.0
1.5,18,A1,0.05474262774404365,0.03265798173582904,0.2208464600821461,1.0,1.0133097079329285,0.0
1.5,19,A1,0.04603695464587712,0.025488962413850826,0.205479922320263,1.0,1.0544909161176181,0.0
1.5,20,A1,0.05771476714800178,0.036487935001936304,0.21226832146065477,1.0,1.010101770911268,0.0
1.5,21,A1,0.0437715509309531,0.023170954532880362,0.2060059639807274,1.0,1.0202840759887206,0.0
1.5,22,A1,0.04666026086805544,0.025814384403575787,0.2084587646447965,1.0,1.0262405155426075,0.0
1.5,23,A1,0.03424005130515102,0.015061986907479383,0.19178064397671635,1.0,1.0518988338551347,0.0
1.5,24,A1,0.04600119684738155,0.024714073059361793,0.21287123788019752,1.0,1.0126515906984976,0.0
1.5,25,A1,0.03585255196338609,0.01622038387848095,0.19632168084905133,1.0,1.0349289677288172,0.0
1.5,26,A1,0.05210398420159695,0.02929463132869872,0.22809352872898234,1.0,0.998616637730351,0.0
1.5,27,A1,0.04648912314787938,0.026127723527315662,0.2036139962056372,1.0,1.0741807793010159,0.0
1.5,28,A1,0.04542489022441422,0.02552308615857157,0.19901804065842651,1.0,1.0427114968385667,0.0
1.5,29,A1,0.04358056734841122,0.024534089804830087,0.1904647754358113,1.0,1.027442470912755,0.0
1.5,0,A2,0.04462073425607422,0.03768867877321639,0.06932055482857832,0.025590789670995134,1.1555439349146377,0.0
1.5,1,A2,0.0407658229123631,0.0340990032516192,0.06666819660743904,0.03625889638778955,1.1587277790932813,0.0
1.5,2,A2,0.03966082569793205,0.033138767901241394,0.06522057796690658,0.03440473971457639,1.167301007815895,0.0
1.5,3,A2,0.04464946892504658,0.03798364158818493,0.0666582733686165,0.03541394770124559,1.122509793292154,0.0
1.5,4,A2,0.05031915203772786,0.04332299720846182,0.06996154829266044,0.04692000957027299,1.205585486425563,0.0
1.5,5,A2,0.03757909869110177,0.03111241009755222,0.06466688593549554,0.03273970382441419,1.1279611580907423,0.0
1.5,6,A2,0.027818141806260913,0.02205382081770735,0.05764320988553561,0.02798818559861224,1.139720858096078,0.0
1.5,7,A2,0.036849340461005374,0.030728869782383303,0.06120470678622074,0.02785561139842241,1.1096824967024042,0.0
1.5,8,A2,0.02748874398110794,0.021421851187722583,0.060668927933853575,0.024442025962108493,1.1542883188197772,0.0
1.5,9,A2,0.05195507208011941,0.04496116788139473,0.0699390419872468,0.03471325422249954,1.1790048991115873,0.0
1.5,10,A2,0.05039515734757339,0.04339138522024275,0.07003772127330636,0.052379528131570124,1.177953587205004,0.0
1.5,11,A2,0.040075296886910874,0.03337143143472447,0.06703865452186401,0.03580141910249248,1.12303393672351,0.0
1.5,12,A2,0.027260297061042695,0.02149038877938895,0.05769908281653746,0.01871212922821738,1.1600847921786879,0.0
1.5,13,A2,0.05067179693869735,0.04375313089978918,0.06918666038908163,0.04673703215745437,1.1715635243673665,0.0
1.5,14,A2,0.05228816695435151,0.04491206383948303,0.07376103114868485,0.04092990122237359,1.1405963857617312,0.0
1.5,15,A2,0.056727835537746414,0.049604634613725426,0.07123200924020989,0.04584974510923181,1.177139886963636,0.0
1.5,16,A2,0.03945549571430606,0.03306589312111271,0.06389602593193348,0.02885362270060339,1.1588634553594166,0.0
1.5,17,A2,0.04739511741091364,0.040827596897514064,0.06567520513399573,0.047564642559981454,1.134503453650041,0.0
1.5,18,A2,0.050053187224931975,0.042850082987486084,0.07203104237445888,0.04470868889547151,1.138302921941188,0.0
1.5,19,A2,0.04207222734874833,0.03543568609344887,0.06636541255299462,0.02642305495474086,1.169295432565475,0.0
1.5,20,A2,0.05512680694525367,0.04819609639027863,0.06930710554975038,0.04985844962167156,1.1684484566365925,0.0
1.5,21,A2,0.04099258223385766,0.03444294223949597,0.06549639994361692,0.029683597342435714,1.1939553555808227,0.0
1.5,22,A2,0.03967093213049329,0.03352474491916309,0.06146187211330198,0.03461632282259452,1.1485910593785402,0.0
1.5,23,A2,0.029865353068911176,0.024207656621447096,0.05657696447464079,0.025592749256639995,1.143906639009692,0.0
1.5,24,A2,0.043124220725573544,0.0364164735981073,0.06707747127466243,0.03226907501683003,1.13975479707863,0.0
1.5,25,A2,0.030473003372320527,0.02430203771823457,0.06170965654085956,0.027379553020883917,1.1627614144502625,0.0
1.5,26,A2,0.04956450242890789,0.042328931208282926,0.07235571220624969,0.037365551014937555,1.1453775387343392,0.0
1.5,27,A2,0.037251081061522265,0.030911989394875213,0.0633909166664705,0.032957583895167966,1.157030344900119,0.0
1.5,28,A2,0.037918615842026854,0.03163478224861588,0.06283833593410974,0.025781404791617217,1.1222899426678736,0.0
1.5,29,A2,0.036009471555216846,0.03011454840206031,0.05894923153156535,0.030457260923030388,1.1273865048768548,0.0
1.5,0,A3,0.04519260239048115,0.03614818602884718,0.09044416361633972,0.23528490990274747,1.1479303226090978,0.0
1.5,1,A3,0.04085411569250458,0.03223053280259363,0.0862358288991095,0.24162994621788167,1.1384755560779638,0.0
1.5,2,A3,0.04025259494340779,0.031737095613045,0.08515499330362797,0.22889544736667788,1.1455371997118309,0.0
1.5,3,A3,0.04471065295788378,0.03609661054354619,0.08614042414337593,0.2305950005868187,1.094675617528772,0.0
1.5,4,A3,0.05118412401539531,0.04239463308895803,0.08789490926437274,0.23165190247982517,1.1929573825379816,0.0
1.5,5,A3,0.037255466880191206,0.028709713871705723,0.08545753008485481,0.24791355180695018,1.0897210270101183,0.0
1.5,6,A3,0.029113943752857724,0.021222252935280236,0.07891690817577486,0.25141045191853006,1.0983402009951926,0.0
1.5,7,A3,0.03771734541346704,0.0293548104528875,0.08362534960579533,0.25347596388705906,1.1041389026379098,0.0
1.5,8,A3,0.02822977636245101,0.020043438514182645,0.08186337848268364,0.26421285451698173,1.1367214028489074,0.0
1.5,9,A3,0.05185325856892671,0.04309849517609808,0.0875476339282863,0.22338363445980255,1.1919087474355434,0.0
1.5,10,A3,0.05020383597308027,0.04156327961815231,0.0864055635492796,0.24063692994480781,1.1984790002220358,0.0
1.5,11,A3,0.040356485282365566,0.031420231130956267,0.089362541514093,0.2452153574664184,1.092645890006685,0.0
1.5,12,A3,0.02791003813824592,0.0201206107870757,0.07789427351170221,0.25367753107525987,1.1446211439054677,0.0
1.5,13,A3,0.049986962583203634,0.04136946039488445,0.08617502188319187,0.22515895624917676,1.1568420664285766,0.0
1.5,14,A3,0.05188513165801915,0.042603315716059444,0.09281815941959702,0.23458433664472225,1.1330077838955448,0.0
1.5,15,A3,0.05673838928795982,0.0479922061841793,0.0874618310378052,0.21652118058644773,1.1691965197392857,0.0
1.5,16,A3,0.03998444920781332,0.03151000452265975,0.08474444685153568,0.2322066406664895,1.154936992880618,0.0
1.5,17,A3,0.047650579208361715,0.03948635213705528,0.0816422707130644,0.21892503994124907,1.1302440074841662,0.0
1.5,18,A3,0.050291818381936186,0.040997536245963466,0.09294282135972717,0.2406705613529718,1.117515746068785,0.0
1.5,19,A3,0.04216021159926275,0.033659228350940706,0.0850098324832204,0.23911219490747276,1.1606232525830065,0.0
1.5,20,A3,0.055386139822259026,0.046884318032223045,0.08501821790035981,0.2217917850012323,1.1567321144876432,0.0
1.5,21,A3,0.04069355419510748,0.032315392735690424,0.08378161459417055,0.23989207116796413,1.1634605765310688,0.0
1.5,22,A3,0.04016455996840905,0.03207986015399871,0.08084699814410336,0.23647006030925544,1.1430270889476584,0.0
1.5,23,A3,0.030503471042925383,0.02261489555823834,0.07888575484687041,0.2535559544638373,1.1313795877278168,0.0
1.5,24,A3,0.04348400904426113,0.03471510577878249,0.0876890326547863,0.23727427280784175,1.120900794265909,0.0
1.5,25,A3,0.03050002964949504,0.02235520453748622,0.08144825112008822,0.2511072723668482,1.126242320846998,0.0
1.5,26,A3,0.048934883121444075,0.03980444760921828,0.09130435512225796,0.22132488319005497,1.1334741128636527,0.0
1.5,27,A3,0.03803754410959739,0.02980818699440888,0.08229357115188511,0.2353658671967137,1.185714994948215,0.0
1.5,28,A3,0.03899303126647195,0.030640567640637176,0.08352463625834777,0.25996221285191173,1.1235941084091785,0.0
1.5,29,A3,0.036699117045971764,0.028795642674568484,0.07903474371403281,0.2510532439333772,1.1169356145227602,0.0
2.0,0,R,0.04483244296530671,0.03798422115610971,0.06848221809197004,nan,nan,nan
2.0,1,R,0.041145828975504506,0.034634011473765124,0.06511817501739382,nan,nan,nan
2.0,2,R,0.03986176818591134,0.033490226715996954,0.06371541469914387,nan,nan,nan
2.0,3,R,0.04495909504809696,0.038462952016899435,0.0649614303119753,nan,nan,nan
2.0,4,R,0.05042596460707471,0.04364988172357114,0.06776082883503563,nan,nan,nan
2.0,5,R,0.03812105870022789,0.03182442481522021,0.06296633885007683,nan,nan,nan
2.0,6,R,0.027869493728371254,0.022249117766953735,0.05620375961417519,nan,nan,nan
2.0,7,R,0.037164715536556585,0.031203520822968903,0.05961194713587678,nan,nan,nan
2.0,8,R,0.027577437490985415,0.021590289360321337,0.059871481306640766,nan,nan,nan
2.0,9,R,0.05260628970114343,0.04580240684958923,0.06803882851554198,nan,nan,nan
2.0,10,R,0.05067620214350274,0.04389321438924065,0.0678298775426209,nan,nan,nan
2.0,11,R,0.04027127474881056,0.033777125630780974,0.06494149118029581,nan,nan,nan
2.0,12,R,0.027399494615225697,0.0216830124924901,0.057164821227355986,nan,nan,nan
2.0,13,R,0.05099587425415718,0.04429101526199222,0.06704858992164953,nan,nan,nan
2.0,14,R,0.052816308102548455,0.04562121411189365,0.07195093990654809,nan,nan,nan
2.0,15,R,0.05707777344859655,0.05015830002349357,0.06919473425102977,nan,nan,nan
2.0,16,R,0.03961635221512756,0.03339179746509815,0.06224554750029415,nan,nan,nan
2.0,17,R,0.0475937136367703,0.04118537334776854,0.0640834028900176,nan,nan,nan
2.0,18,R,0.05040803612579068,0.04346635497850177,0.06941681147288908,nan,nan,nan
2.0,19,R,0.04232884562591614,0.035782909561117265,0.0654593606479888,nan,nan,nan
2.0,20,R,0.05551970095641656,0.04878146359376114,0.06738237362655423,nan,nan,nan
2.0,21,R,0.04113496791265125,0.034680287046359656,0.0645468086629159,nan,nan,nan
2.0,22,R,0.03986422594078809,0.033927718851900365,0.05936507088887725,nan,nan,nan
2.0,23,R,0.030004476349638272,0.02445776719614839,0.0554670915348988,nan,nan,nan
2.0,24,R,0.04347500193405997,0.03692185892306394,0.0655314301099603,nan,nan,nan
2.0,25,R,0.030648934146713994,0.024585431310553883,0.060635028361601125,nan,nan,nan
2.0,26,R,0.049951398895436844,0.04289662484660021,0.07054774048836633,nan,nan,nan
2.0,27,R,0.03743291928801874,0.031239820146229745,0.06193099141788994,nan,nan,nan
2.0,28,R,0.03818412153308033,0.03204797104456787,0.06136150488512458,nan,nan,nan
2.0,29,R,0.03622503052973854,0.03049073009154404,0.057343004381945034,nan,nan,nan
2.0,0,A1,0.06038608313418432,0.033381359924566034,0.2700472320961828,1.0,1.0516467923475903,0.0
2.0,1,A1,0.05288503437609644,0.026941621886501364,0.25943412489595075,1.0,1.0543500906707919,0.0
2.0,2,A1,0.0501125318459338,0.02454873075165103,0.2556380109428276,1.0,1.0406693723956006,0.0
2.0,3,A1,0.060010739738876315,0.03308420398589383,0.26926535752982483,1.0,1.0266020609282893,0.0
2.0,4,A1,0.06309017728041699,0.035147885182340674,0.2794229209807631,1.0,1.009396954233985,0.0
2.0,5,A1,0.048935305402784825,0.024212392292279488,0.24722913110505335,1.0,1.0216364302017353,0.0
2.0,6,A1,0.04387624060845674,0.019656830559953195,0.2421941004850355,1.0,1.0626448335085492,0.0
2.0,7,A1,0.05262427655561048,0.027919351515825603,0.24704925039784875,1.0,1.0306732708496542,0.0
2.0,8,A1,0.042221194739569284,0.01716257877268917,0.25058615966880116,1.0,1.0679571659795861,0.0
2.0,9,A1,0.06396062935790628,0.03691304030155367,0.27047589056352606,1.0,1.0127329698082492,0.0
2.0,10,A1,0.06410768578562107,0.03642886649648104,0.27678819289140016,1.0,0.9962852323718988,0.0
2.0,11,A1,0.05108735080310797,0.026280280763201703,0.2480707003990627,1.0,1.0467822746922357,0.0
2.0,12,A1,0.04237623932862816,0.016953693781432466,0.25422545547195696,1.0,1.0251928958891199,0.0
2.0,13,A1,0.06077173798620257,0.03343726538647102,0.2733447259973154,1.0,0.9964895254973327,0.0
2.0,14,A1,0.06255077213775785,0.03565196990019268,0.2689880223756517,1.0,1.0638669265306986,0.0
2.0,15,A1,0.07023630304303699,0.04296960184528206,0.2726670119775492,1.0,1.0220584261500796,0.0
2.0,16,A1,0.05188556719328963,0.025281036235886085,0.26604530957403544,1.0,1.0273420207122395,0.0
2.0,17,A1,0.061917693603944945,0.03620416336608978,0.25713530237855164,1.0,1.042062063057557,0.0
2.0,18,A1,0.0607178657789039,0.03454318353477848,0.26174682244125425,1.0,1.0529734224258582,0.0
2.0,19,A1,0.054270606800525444,0.028727402242666567,0.2554320455785888,1.0,1.0365897142018248,0.0
2.0,20,A1,0.07078318908663198,0.043749154980460996,0.2703403410617098,1.0,0.9905664322433798,0.0
2.0,21,A1,0.050610276693264136,0.02436367384059715,0.26246602852666984,1.0,1.0208913340400088,0.0
2.0,22,A1,0.05255280242103236,0.027838498049085395,0.24714304371946963,1.0,1.0477781593773778,0.0
2.0,23,A1,0.03939666081707,0.015310332548221596,0.24086328268848406,1.0,1.0453728451432296,0.0
2.0,24,A1,0.0559562145146637,0.030346357020644275,0.2560985749401942,1.0,1.0109372255809819,0.0
2.0,25,A1,0.0445959105322387,0.01814140384566491,0.2645450668657378,1.0,1.0166239715156962,0.0
2.0,26,A1,0.06117537716010911,0.03302866701855651,0.28146710141552594,1.0,1.0006311230394855,0.0
2.0,27,A1,0.051810613779717324,0.02652973378824849,0.25280879991468835,1.0,1.033306628576014,0.0
2.0,28,A1,0.05198632818174528,0.028442698987084656,0.23543629194660617,1.0,1.0776605696011625,0.0
2.0,29,A1,0.05383550526000275,0.028084146241363583,0.2575135901863917,1.0,1.0141840767540282,0.0
2.0,0,A2,0.044668324678289746,0.03767063307746444,0.06997691600825308,0.019128558324947132,1.1634425187717319,0.0
2.0,1,A2,0.041025314987682214,0.034390146406312175,0.06635168581370038,0.022580625470082747,1.137062326881421,0.0
2.0,2,A2,0.039626342132900574,0.03316526110568436,0.06461081027216214,0.02464997123507449,1.1978987771224205,0.0
2.0,3,A2,0.04471545471669994,0.03804995549903158,0.06665499217668355,0.02851519739811887,1.1211022983205723,0.0
2.0,4,A2,0.05018491640652021,0.0432121982720231,0.0697271813449711,0.028063964059416864,1.1813471448061477,0.0
2.0,5,A2,0.037907205325173624,0.03146458769486896,0.06442617630304658,0.02181964790790153,1.1329730394126232,0.0
2.0,6,A2,0.02784569690886165,0.022153410464439305,0.05692286444422343,0.014942198610177714,1.153537966305085,0.0
2.0,7,A2,0.037002378491862484,0.03088705456726319,0.06115323924599297,0.020214504489263752,1.1099937351092704,0.0
2.0,8,A2,0.027555163802911307,0.021540492007364843,0.060146717955464654,0.00950198421755049,1.1614248028778795,0.0
